video_id,video_url,id,comment,author,likes,timestamp,is_reply,parent_id
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,11,"Aku punya temen orang sini, dan dia udh 2x ke indonesia, orng nya cantik, baik bangetttt ❤❤",@SelyPutri10,2,2025-12-19T06:33:08Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,12,"Dulu naik pesawat domestik seperti naik metromini, nggak ada no.kursi.dan bagsi dijaga s😅endiri2",@herrywisnu2393,0,2025-12-18T15:13:48Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,13,"Aku ke algeria th.2009,ikut bangun oran oman feltilizer.unit1 &2 di kawasan azrew ohran.",@herrywisnu2393,1,2025-12-18T15:11:36Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,14,"si guide bilang ""two thousand years ago"" bukan ""two hundred years""

ALGERIA (Aljeria) itu englishnya
Bhs indo nya ALJAZAIR.",@roteislandvibes,0,2025-12-18T08:06:59Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,15,"info tour guide nya koh liu, biar kesana di dampingi beliau @liumikes",@FajarFahrian-l6e,0,2025-12-18T07:34:06Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,16,"Pohon²nya bagus, akarnya menjulur ke bawah shg tidak merusak trotoar, tingginya juga pas, rimbun dan teduh.",@sevidianaw8988,0,2025-12-17T22:11:50Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,17,"Wah kangen banget sama mhajeb, enak banget itu, dulu tiap sore pasti nongkrong di pinggir jalanan, sambil minum kahuwa atau teh mint, sambil makan mhajeb. Ayam panggang utuh disana juga enak.
Mleha bezzaf bang mike, terimakasih sudah travel ke alger, obat kangen masa2 perjuangan 👍🏻",@ryishin021,1,2025-12-17T10:42:24Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,18,Saya dm ngg dibalas😢,@airarai3853,0,2025-12-17T04:09:06Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,19,Kak mau nama tour nya donkkk sama tips ke sanaaa,@airarai3853,0,2025-12-17T04:07:03Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,20,Tambahin cinematic mike,@riaaprilia4414,0,2025-12-17T00:32:44Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,21,"itu berarti orang2nya keturunan romawi berarti ya? atau Kartago? kok saya liat justru gak mirip orang arab, tapi lebih kayak orang itali dan spanyol",@permataputri7624,0,2025-12-17T00:16:49Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,22,Aku pernah kerja di negara ini dr thn 2007-2011,@karinaikafitri8073,0,2025-12-16T15:18:58Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,23,Br pertama Komen Mike setelah luat vlog maroko ❤Sehat2 kt semua&  Mike,@YadiOk-m5y,0,2025-12-16T11:39:40Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,24,jadi berasa ikut  keliling dunia bersama channel ini ....,@edytarigan2548,0,2025-12-16T11:14:33Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,25,NEGARA DI KAWASAN LAUT MEDITERANIAN,@muzhroom0707,0,2025-12-15T12:49:09Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,26,Sehat2 km dinegri org y🎉,@IneSrije1706-se6oz,0,2025-12-15T07:31:34Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,27,ahhhh mau pergi juga... lautnya indah,@hardychanel9893,0,2025-12-15T05:33:44Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,28,wtf harga tiketnya jauh lebih murah daripada mayoritas penerbangan domestik di Indonesia 🤮,@hafidsetiawan2634,2,2025-12-14T22:59:02Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,29,Algeria? Aljazair ya?,@restumumpuni8265,0,2025-12-14T15:43:14Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,30,"Algeria dalam bahasa inggris, aljazair dalam bahasa indonesia. Jazair dalam bahasa arab.",@bapaubapau1517,0,2025-12-16T17:13:01Z,True,Ugwj93dpVHUssB_rM654AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,31,"aku suka nonton vlog nya ka mike,krna penyampaiannya jelas dan tata bahasanya bisa di mengerti.. semngat trs ka mike",@ipaaahh95,0,2025-12-14T02:47:49Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,32,Two thousand years old...2000 thn lalu. Bukan 200thn Mike,@RoySimbolon-x1c,0,2025-12-13T13:08:57Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,33,Bilang aja Aljajair.  Ribet amat sih ngomongnya Ajaria aljaria,@RoySimbolon-x1c,0,2025-12-13T12:57:53Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,34,Berasa di ajak traveling beneran,@DayatHidayat-s6w,0,2025-12-13T12:40:56Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,35,Enak punya tour guide seperti itu,@dedykrisan9907,0,2025-12-13T11:21:21Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,36,info ig nya,@FajarFahrian-l6e,0,2025-12-18T07:34:37Z,True,UgyYNZDdP2zJmnCWfwp4AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,37,2000 tahun dari zama romawi,@adidtanjung92,0,2025-12-13T06:07:37Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,38,Bang keren banget masih muda keliling dunia suka banget nontonya,@kimnara01612,2,2025-12-13T03:35:09Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,39,"Harus ke contantine, kota yg berada di tebing  batu, keren abis bro",@onnkamaruddin,0,2025-12-13T00:32:02Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,40,Narasi yg bax BENAR2.,@AcozTahir,0,2025-12-12T17:14:48Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,41,"suka jadi tau detail, karena teman aku disana hihi",@moeslempride27,0,2025-12-12T07:39:04Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,42,"Keren Mike, thank you .Algeria, saya tunggu karena almarhum suamiku orang Perancis German dan lahir di Michelet,Algeria,kota2nyapenuh history sama seperti kota mami mertua di Roman Sue Isere,France ,penuh  history.Salam dari  New Zealand",@catharinahapsari1655,0,2025-12-12T07:38:34Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,43,vlognya pake peralatan apa aja kak?,@MochHipniSetiariadi,0,2025-12-12T05:57:19Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,44,"Temen nyetrika, temen masak, temen makan, sampe skripsian pun nonton ko mike",@Alaskabirlaska,2,2025-12-12T04:00:39Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,45,"Labas...Algeria atau Aljazair bahasa utamanya kan Arab Derja yang beda dari bahasa Arab pada umumnya tapi masyarakat disana juga banyak yang menggunakan bahasa Francis. Tanah di Algeria itu kering karena gurun dan pegunungan berbatu, Algeria punya 4 musim sama seperti di Europe, dimusim panas bisa panas banget temperatur bisa mencapai 50 C dan di musim dingin temperaturnya bisa lebih dingin dari Europe kadang salju turun tebal menutupi jalan.
Saya banyak tahu tentang Algeria karena mantan suami orang sana 😁😄🤫",@umysalma3420,0,2025-12-12T00:01:49Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,46,"Selamat keliling dunia, untuk penyebutan negara bagusnya pakai bahasa Indonesia, Algeria bahasa Indonesia nya 'Aljazair' dll .",@fernandoreview,12,2025-12-11T23:40:41Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,47,Ga masalah kok,@nixabel6375,0,2025-12-23T19:10:17Z,True,UgztDTDznqegsGre_MR4AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,48,negara asalnya Zinedine Zidane mantapp,@royanjunior9782,0,2025-12-11T20:34:14Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,49,nggk kayak pohon di negara anomali bisa bertahan 50 tahun aja dah syukur,@MahdasSulaiman,0,2025-12-11T15:16:33Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,50,Saya baru liat canel ini..... Keren banget nontonnya... Cantik lautnya .. Andai pantai di pulau bangka... Gak di rusak ketamakan manusia ..,@marlinapangkalpinang3408,0,2025-12-11T06:45:16Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,51,Sungguh saya sangat sedih terlahir di negara Konoha,@SigitRomadhoni-c2n,0,2025-12-11T05:31:48Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,52,Yang aku tau cuman rhyand maharez 😂,@indriririremetwa9661,0,2025-12-10T15:48:17Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,53,Negara ortunya Zinedine zidane,@AeinsRay,0,2025-12-10T14:21:26Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,54,Tq infonya 🙏🙏 sukses selalu untuk Michael,@99sandhi,0,2025-12-10T11:39:12Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,55,koko michael....... you are the best bro.,@mohdzulvida1401,0,2025-12-10T11:01:11Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,56,“Ya that’s excellent” mike : not really 😂,@epolmoi,0,2025-12-10T10:12:06Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,57,"nnt ini Krn punya teman cowok Algeria Ganteng bngt,orngnya sangat sopan dan lembut tiap mlm kami chatting,dia jg sering cerita tentang budaya dan makanan tradisional dari negaranya dari sekian bnyk teman aku dr negara asing,dia adalah teman terbaikku yg selalu membuat aku nyaman untk bercerita ttng sglnya,mana gantengnya Masyaallah,meleleh hatikuuuu😂😂",@Ainunajaaaaaaa,4,2025-12-10T07:13:01Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,58,Hbs tu vc an ga kak? 😂,@inisaia2009,0,2025-12-11T05:46:07Z,True,UgwLo9QVbfoQ9NcYWx94AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,59,​@inisaia2009SDM rendah dan negara miskin pasti pura2 baik lah,@RoySimbolon-x1c,0,2025-12-13T13:02:24Z,True,UgwLo9QVbfoQ9NcYWx94AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,60,Wow bgt ngikutin mike sampe negara ke 105 ..jd nambah pengetahuan ...tdnya ga punya bayangan sama sekali ttg negara 2 lain selain yg kita tau yg sdh biasa terdengar familiar tp byk keindahan keunikan dan sejarah yg akhirnya bisa kita tau dr mike thanks ya mike sdh ajak kita menjelajah sejauh ini keren bgt 👍👍,@endahsusetyowati9548,4,2025-12-10T02:46:23Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,61,Masha Allah..petualangn kereen..beruntng bs keliling dunia..aku dh seumur ini aj belm pernh naik pesawat...smoga segera menysul...,@sustra6549,0,2025-12-10T01:05:22Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,62,"asli itu espreso murah banget dibanding di jogya atau jakarta, kopi pinggir jalan aja 3rb bahkan ada yg 5rb",@Darius-q7o9h,1,2025-12-10T00:41:32Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,63,Ke Burundi dong,@raysagam9190,0,2025-12-10T00:33:10Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,64,Kalau ada waktu keannaba dong,@Toko21Nusantara,0,2025-12-09T22:58:12Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,65,Suara azanya bagus bget,@kamaryunus7934,0,2025-12-09T12:50:48Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,66,Kenapa engga ke daerah ibukota sama waharannya,@Rahmaniku2024,0,2025-12-09T12:02:41Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,67,"Para isteri di alger mah tenang klo lakinya k warung kopi soalnya cwe tuh mash di larang k tmpt kopi laki2...isinya laki2 semua, klo cewe masuk di tndain atau lapor k kelurganya anak cwenya nakal masuk k tmpt laki2😂",@Rahmaniku2024,0,2025-12-09T12:00:36Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,68,Apakah ALGERIA sama dg ALJAZAIR?,@adventure123-q1i,0,2025-12-09T05:49:40Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,69,"Ya, Algeria itu nama Inggrisnya",@Ira1000-w5h,1,2025-12-13T04:00:12Z,True,Ugy9gEzclPN8Ezp71wp4AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,70,"Langit algeria cantik banget! Clear blue sky! Kayanya baru michael liu udh explore ke algeria ya
Thank u mike!",@Mjr_gtg,4,2025-12-09T04:30:39Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,71,murah juga yakkk.. stay safe bg,@theooww,0,2025-12-09T03:33:10Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,72,"Keren Mike,enjoy your trip🤗",@LinawatiLinawati-jz7ff,0,2025-12-09T02:47:11Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,73,Akhirnya ada orang indonesia yang trip ke al geria + di up ke youtube,@helinnanda5617,16,2025-12-09T02:29:50Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,74,"indah sekali laut sama langitnya,,😍",@tantyanggra9334,0,2025-12-09T02:08:44Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,75,Akhirnya yang ditunggu-tunggu,@aqilahthamrin1956,0,2025-12-08T23:55:51Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,76,Top.. Africa,@Aw6937-o4d,0,2025-12-08T22:04:43Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,77,"Saya minum kopi minimal 2 shoot perhari , hb rendah susah naek, efeknya hari"" lemes terus , semangat sesaat setelah ngopi .",@AsalKurekam,1,2025-12-08T21:41:10Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,78,saran kak untuk vidionya kalo makan atau lagi minum di usahakan jangan di cut2 untuk makanan asli sana karena kami juga mau tau makanan disananya,@muhfaisal8686,2,2025-12-08T21:27:16Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,79,Bener,@abdullatifihwana1935,0,2025-12-13T08:52:00Z,True,UgxE35zUIc5KxVCo-2J4AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,80,mending bgni langsung full durasi panjang sejam langsung puas nonton nya,@anchasyarief7050,0,2025-12-08T21:18:55Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,81,"Kayaknya aku mau say sorry dulu neh ke lu @liumikes soalnya mulai dari Ukraina ke Baltik aku ga ngikutin soalnya feeling bored, vibesnya kayak sama aja 😅 But kayaknya yg Aljazair dst bakal seru neh ditunggu next videonya👍🏻",@aldojoeee,0,2025-12-08T17:34:47Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,82,main2 donk kepasar atau ketempat rame gitu,@lagoina3395,1,2025-12-08T16:57:07Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,83,Kotanya bagus bangat dan bersih juga dan orangnya ramah ramah mana outfit orang sana sopan sopan lagi dan clean outfit juga,@Egisaputra-s4d,4,2025-12-08T15:56:06Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,84,Akhirnya video yg aq tunggu🎉🎉,@SeaOppa-y7m,0,2025-12-08T15:47:30Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,85,Tadi yang chat si winston anakku dia suka Michael liu karena suka kamu travelling,@paulinewijaya,0,2025-12-08T14:49:41Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,86,Michael liu in anakku winston dia suka melihat kamu Travelling ke luar negri Dan 🇮🇩 Dan gimana tadi me Algeria senang😊 ga?,@paulinewijaya,0,2025-12-08T14:48:28Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,87,Ke Cote D'Ivore mike penasaran krna nnton Miss Universe 😂,@Inikuuu778,3,2025-12-08T14:08:07Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,88,Cote d'ivoire ✅,@ekamaulana5948,0,2025-12-09T04:51:25Z,True,Ugx_u0BdM5eEwkSoOf54AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,89,Kak boleh di info sewa guide nya dong,@davasyarif1697,0,2025-12-08T13:55:54Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,90,Keren jg Aljazair y❤.. Sukses Mike Liu🎉,@julisenapitupulu2501,0,2025-12-08T13:52:13Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,91,Cuma pake pasport doang ya bang bisa masuk negara lain,@Kost-mw6qq,0,2025-12-08T13:47:25Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,92,Harus pake tour guide yah ke negara ini?,@tnwdytina,1,2025-12-08T13:29:29Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,93,Yes,@liumikes,1,2025-12-08T15:44:24Z,True,UgxUxwUou9zl2Me5xnl4AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,94,paling suka nonton video mike karena selalu ada momen beli kopi 😂,@endahkartikaratri2757,2,2025-12-08T13:27:11Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,95,Selalu menunggu vlognya.... menarik dan informatif,@dyahretno3224,0,2025-12-08T13:10:35Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,96,"Salah satu alasan senang nonton vlog nya Mike ini adalah karena dia tidak hanya mengunjungi negara yang banyak kita tahu, tetapi juga dia sering mengunjungi negara underrated seperti ini, dimana yang tadinya kita tidak tau tentang negara ini, sekarang menjadi tahu, Algeria cantik sekali tempat dan suasana nya, juga banyak bangunan yang bersejarah, dan wow laut nya sangat indah dengan air biru yang jernih, dan satu lagi, Mike juga sering berbagi cerita tentang sejarah kota/tempat nya, menambah wawasan bagi kita, thank you Mike untuk explore hari ini ❤",@dewiyanti4415,36,2025-12-08T12:20:09Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,97,menambah wawasan hanya dgn menontonya 👍👍👍,@bhuzukchanel7744,0,2025-12-20T00:15:42Z,True,UgyO_vpL6rtj34NMht14AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,98,"bagus bnget langitnya biru cerah, di indonesia abu2 terus banyak awan",@riansah2433,0,2025-12-08T12:18:35Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,99,Salfok saya sama anak muda (warlok kayaknya) di menit-menit 57 😅,@KhilafahJanjiAllah1924,1,2025-12-08T12:11:35Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,100,Air lautnya bersih sekali😊,@novinurhayati9738,1,2025-12-08T11:54:11Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,101,❤❤❤❤❤ kalau aku perhatikan rumahnya mirip mirip jazirah arab ya,@Miswanto-d6q,0,2025-12-08T11:19:00Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,102,Termasuk negara arab. Tapi dialek nya agak beda. Karna pengaruh jajahan prancis dan spanyol. Jadi bahasa arab nya kecampur dengan bahasa prancis dan spanyol.,@bapaubapau1517,1,2025-12-16T17:11:04Z,True,Ugw-IsNKSGCKb0hjS-54AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,103,"Selama di Afrika sekalian ko Michele liu ke Tunisia dan Morocco.ini aku harapkan sebut harga pesawat,hotel, transport F&B , tempat wisata,wahana dll di setiap traveling ke seluruh dunia.dlm bentuk mata uang negara tsb dan Rupiah dan liatin uang negarax so ini buat tlreferensi kak sebagai back packer",@Alfin-s7b2e,12,2025-12-08T11:04:02Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,104,"mantap, ka. sejammmmm 😍😛",@ygtlh,0,2025-12-08T10:30:33Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,105,kebanyakan wownya mas bro menganggu penonton wahahahahhaa,@hendriarchitect,0,2025-12-08T10:19:24Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,106,I'd do the same if I were him😂😊,@michaelkors2463,0,2025-12-08T11:11:57Z,True,UgzpoVKeDu8sRbJ3f2h4AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,107,Ke rumah Mahrez bang,@nikowijy,1,2025-12-08T10:09:10Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,108,bang guide nya cakep banget😊😊😊😊 Lanjutin bang,@dyahawaji,3,2025-12-08T10:07:26Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,109,Mau aku kenalin? Wkwk,@liumikes,2,2025-12-08T10:16:48Z,True,UgzdK6kIJHHXpQ9Snut4AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,110,"​@liumikeskirimin salam aja bang, 😅",@dyahawaji,0,2025-12-08T13:35:05Z,True,UgzdK6kIJHHXpQ9Snut4AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,111,​@liumikes😂😂😂😂,@julisenapitupulu2501,0,2025-12-09T02:19:41Z,True,UgzdK6kIJHHXpQ9Snut4AaABAg
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,112,"Aljazair terlihat maju & sejahtera, nampak warisan sejarah kedatangan kolonial dari Romawi, Ottoman hingga Perancis mewariskan jejak yg memicu kemajuan orang Arab - Aljazair. Gaya hidup orang Aljazair ngefoto copy gaya orang barat (eropah), namun tetap kuat islami-nya..jadi persis dgn gaya orang Turki yang sekuler...
Kalau ada penjelasan tour guide nya bahwa terdapat reruntuhan gereja, itu percerminan konflik antara pengaruh imperium Ottoman dan imperium Spanyol, Portugal, Romawi dan Perancis..",@ambometar4036,0,2025-12-08T09:59:48Z,False,
IRAYNYdMVSw,https://www.youtube.com/watch?v=IRAYNYdMVSw,113,"Dimata anda pak, aljazair terlihat maju dan sejahtera kan?
Nah teman saudara saya orang maroko/aljazair bahkan bilang indonesia itu negara modern dan kaya...
Ibukota negara kita mereka bilang seperti bepergian ke masa depan😂
Makanya agak lucu juga bapak bilang aljazair ini maju..

Bagi saya aljazair itu maju di ketertibannya, mereka benar2 menganut gaya eropa barat",@NovenritoPutra,0,2025-12-08T10:33:03Z,True,Ugw1Re2LgEvBRHSW6gl4AaABAg
