id,comment,author,likes,timestamp,is_reply,parent_id
12,"Laporan akhir tanggung jawab Danantara tanggung jawab akunbilitas jatuh per berapa tahun. Apa paralel dengan akhir jabatan presiden 5th. Kalau hasilnya sesuai target, tingkat return tinggi rejim pemguasa pengganti happy. Sebaliknya, ya sepetti sekarang kinerja satu dekade mengjadilkan ya ampun.",@magshudiSemba,0,2025-09-07T12:37:47Z,False,
13,saking bagusnya mbg .saat baru diwacanakan ada berita di pandegelang stunting langsung turun ..... dan sekarang mbg bikin utang tambah menggunung pajak mencekik rakyat.hasil ilmiah blum pasti .tapi milyuner baru bermunculan karena mbg.dan penyelwnggara terafiliasi orang2 dekat gerindra dan angkatan yg masih dinas .....,@ftrdrm236,0,2025-09-06T04:24:21Z,False,
14,AKU SETUJUU DANANTARA,@IyanIto,1,2025-08-29T00:56:03Z,False,
15,Cintailah produk2 Indonesia spy barang asing tdk bisa mnguasai pasar di indonesia,@LovaKesit,0,2025-08-25T21:39:28Z,False,
16,"""Sesungguhnya Allah tidak mengubah keadaan sesuatu kaum sehingga mereka mengubah keadaan yang ada pada diri mereka sendiri.""QS. Ar-Ra'd ayat 11)😎",@YudiRachman-y5c,0,2025-08-23T01:18:26Z,False,
17,Thanks u🙏💕,@caeciliasetiawasita8426,0,2025-08-22T06:24:23Z,False,
18,"mantap tuh Danantara  asal dikelola dgn pengawasan yang ketat , jadi pendapatan tidak hanya dari Pajak aja, bisa fokus ke danantara dan bisa dibagikan ke rakyat hasil nya .wkwk bravo",@sutijohandra8670,0,2025-08-21T11:49:36Z,False,
19,Yg utama adalah KORUPSI  ada uu yg keres dan kejam untuk korupsi,@dennyzaelani8321,0,2025-08-17T05:02:29Z,False,
20,Selama masih ada geng solo tdk akan maju danatara,@sumarman-c5r,0,2025-08-17T00:39:27Z,False,
21,dirut Agrinas memilih mundur,@MARCHBALI,0,2025-08-12T06:38:23Z,False,
22,❤❤❤❤,@florentinapanti5702,0,2025-08-04T15:08:47Z,False,
23,Kita semua SANGAT BERTERIMAKASIH jika Pk Raymond yg merupakan seorang PRAKTISI EKONOMI khusus nya EKONOMI BERBASIS DIGITAL ikut serta dalam mengawasi & memberikan masukan yg bermanfaat kepada pemerintah AGAR TIDAK SALAH LANGKAH YG BERAKIBAT FATAL UNTUK KEBANGKITAN EKONOMI NEGARA semoga EKONOMI INDONESIA BANGKIT' seluruh masyarakat MAKMUR & SEJAHTERA Amiin 🤲🏻🤲🏻🤲🏻👍🏻👍🏻👍🏻,@farhankebab4249,1,2025-08-01T13:02:02Z,False,
24,"SAMA.SWKALI NGAK AFA GUNANYA DANANTARA,SAMA SAJA UANG DI PINDAHIN DARI BUMN MASUK KE DANANTARA",@KONOHATolol,0,2025-07-30T18:09:37Z,False,
25,2022 Bosman Mardigu pernah bilang ide seperti ini knpa Mardigu GK masuk jadi orang penting di danantara,@AjiGaming-h6c,0,2025-07-07T12:19:09Z,False,
26,"Setaip investatasi 
Hasilnya tiap tahun berapa persen untuk ceo nya",@AkhmadJailani-vg3iz,0,2025-06-30T03:49:56Z,False,
27,Investor manca negara sampai ujung dunia kapan di  mulai untuk tali persaudaraan dlm mitra kerja antar negara,@AkhmadJailani-vg3iz,0,2025-06-30T03:48:27Z,False,
28,"Danantara 
Investasi para CEO  hebat  tapi harus ikuti arus lalulintas negara agar berjalan sepanjang masa
Uang beku di alirkan lewat negara pemerintah indonesia",@AkhmadJailani-vg3iz,0,2025-06-30T03:46:58Z,False,
29,KENAPA BANYAK MULTIPLE JABATAN ??,@NPC-AI007,0,2025-06-16T08:42:32Z,False,
30,Uarghhhhhh... Menyala nyala pidato proborowborow 😂😂😂,@joeaziz7490,0,2025-06-11T05:17:14Z,False,
31,Keren bang ray... ❤,@diarutomo3630,0,2025-06-07T14:18:30Z,False,
32,"Selama diisi oleh Jkw , SMI ,  Sby , Luhut dan maling 2 .   Danantara masuk perangkap CIA dan gagal",@seloadi1104,0,2025-06-06T22:35:31Z,False,
33,kalau pertaruhannya besar daripada ditaro danantara mending bitcoin aja ga sih,@queltz,0,2025-06-05T18:16:50Z,False,
34,"Bagus itu,,semuanya ga boleh gagal,mau syatem apa kek,mau gaya apa kek,biar gmn juga mrk penguasa,,,bebas !! Itu justru lebih baik,biar negri ini cepat bubar!!!!",@penegakkeadilan2069,0,2025-06-04T22:50:06Z,False,
35,"Jadi KORUPTOR Di Indonesia Enak Juga Ya😂, penjara tenang berfasilitas lengkap.
Kalo dinegara lain dah diarak keliling kota dan dihukum mati sebagai contoh, ya mungkin terlihat kejam sih..tapi bila memang itu yg harus dilakukan demi negara yg menyangkut ratusan juta jiwa rakyatnya..ya kehilangan 100 atau 200 orang yg positif korupsi tidak masalah sih😂 daripada dibiarkan dan membuat bibit baru malah bisa jadi berkali2 lipat bila tidak diberantas mulai sekarang, maaf saya ini hanya berkomentar sebagai orang bodoh saja 😂",@WE_ARE_BLACKLOTUS,1,2025-06-04T08:10:39Z,False,
36,"knp gak beli btc aja buat investasi atau kalau mau lebih bagus ya negara mendidik para pelajar untuk memberi ilmu yang ada di era sekarang, misal para pelajar diberi ilmu tentang ai, bisnis, dan juga ekonomi kan jauh lebih worth it daripada invest yg gak jelas dan gak transparan",@ajieka7397,0,2025-06-04T03:51:46Z,False,
37,"Pemerintahan nya dholim gk pro rakyat 
Rakyat harus menanggung hutang negara sampai bapak jual rakyat k orang asing dgn dalil kesehatan padahal itu bahaya bagi jiwa rakyat bapak harusnya melindungi rakyatnya jangn berpecah",@titins6834,0,2025-05-27T02:16:45Z,False,
38,New Guinea,@saat6000,0,2025-05-21T07:23:30Z,False,
39,Timoer-timur,@saat6000,0,2025-05-21T07:23:14Z,False,
40,Was was takut di korupsi 😢,@tsukakuid5547,0,2025-05-16T03:54:51Z,False,
41,Bang Reymond always be my favorite,@janu338,0,2025-05-15T01:33:05Z,False,
42,"Ambil alih Gojek sebelum diakuisisi Grab. selamatkan rakyat indonesia. Benahi managemen gojek. Selama ini pemerintah blm mampu membuka lapangan pekerjaan, untuk itulah gojek sbg karya anak bangsa harus segera diselamatkan. Mitra yg kini jumlahnya sampai jutaan org butuh pendapatan yg wajar dan sesuai dgn regulasi yg ada.",@elyajoglo,1,2025-05-13T01:49:54Z,False,
43,Ibarat pisau bermata dua. Perlu kehati-hatian. Semoga tetap amanah. Aamiin,@MenjunjungTinggiKebenaran,0,2025-05-12T23:48:35Z,False,
44,kuncinya ada di SDM nya khususnya orang2 yg terlibat langsung di pengelolaan DANANTARA,@vgs8868,0,2025-05-06T02:23:32Z,False,
45,pertamina yg bawa2 nama erick tohir skr udah tenggelem ya^^:,@fenitan6434,0,2025-05-05T04:01:26Z,False,
46,"Tapi kalau sampai gagal, kembali lagi itu uang panas. Karena pertanggungjawabannya besar. Uangnya bank yg harusnya kembali ke nasabah, uangnya perusahaan BUMN yg dimiliki oleh investor... Kalau sampai gagal, bisa krisis 1996 jilid 2.",@RyanAdiPratama,0,2025-05-05T01:25:21Z,False,
47,Intinya dan pemahaman kami sebagai masyarakat sejahtera poin besar yg kami inginkan adalah 1.pendidikan gratis. 2.rumah sakit gratis. 3 buka lapangan pekerjaan merata. 4.pajak harus gratis... Itulah konsep indonesia maju.... Kalo masih bayar pajak mah pak sama saja kita masih seperti numpang di negara orang... Lagi pula bayar pajak dalam hukum  agama islam tidak di perbolehkan pak.... Bumi milik allah seharusnya dari pada kita harus bayar pajak mending bikin sistem baru uangnya membikin sarana kematian... Jadi kalo ada kematian bantu uangnya dari pemerintah khusus bagi masyarakat kecil atau keluarga yg kecil yg hanya 2 atau tiga bersaudara yg berhak menerimanya... Atau lapangan pekerjaan lah pak itu see kunci indonesia maju itu hanya lapangan pekerjaan soalnya kalo masyarakat semua ini punya gajih cukup punya pekerjaan punya kesibukan saya yakin itu juga mengurangan angka kriminalitas saya yakin itu... Coba deh data seberpa juta penduduk masyarakat yg punya ktp yg usia cukup untuk bekerja data mereka ada berapa juta yg masih nganggur  dan kerjaan apa yg paling tepat dengan orang2 tersebut sesuai skil dan kemampuan masing2 bikin sistem pekerjaannya... Kalo bisa ngelas ya ngelas... Kalo bisa bengkel ya bengkel... Kalo bisa bangunan ya bangunan.. Kalo jasa ya jasa tapi semua usaha pekerjaan itu punya pemerintah pemerintah yg ngehendel nanti kan ke uangan dan ke untungannya juga masuk juga ke dana dargantara... Masyarakat tenang masyarakat senang masyarakat bahagia dan indonesiapun akan sejahtera uangnya muter2 di negara terus apa enggk enak tuh solusi seperti itu....,@CecepBasit,2,2025-05-01T08:43:13Z,False,
48,"SAYA OPTIMIS DGN KOMITMEN PAK PRABOWO DLM MEMAJUKAN INDONESIA SALAH SATUNYA DGN DANANTARA 

KARNA PAK PRABOWO ADALAH ORG YG CENDERUNG KE EKONOMI SOSIALIS NASIONALIS 

BUKAN ORG YG BERHALUAN KAPITALIS LIBERALIS",@dowerdower5637,0,2025-04-29T08:10:06Z,False,
49,"danantara hanya tuk modal 2029 prabowo, jokowi dan kroninya",@bhineka5498,0,2025-04-29T05:55:38Z,False,
50,"Sy tadi sempat menyimak kalimat rajin baca buku, pertanyaanya bagaiamana masyarkat khusus nya anak” muda bisa menghilangkan ketergantungan scrol Gadget, solusinya seperti apa? Ini inspirasi dari abad ke 9 dimana peradaban d wilayah irak penuh dgn ilmuwan yg bisa di bilang kiblatnya para ilmuwan, salah satu kuncinya adalah pembangunan Perpustakaan yang didesain semenarik munkin agar masyarkat tertarik atau menambah minat utk membaca krn dgn itu indonesia bisa keluar dari berbagai masalah ekonomi .",@fauzanakbar6007,0,2025-04-29T05:31:35Z,False,
51,RUU PERAMPASAN ASET ATAU HUKUMAN MATI ADALAH KUNCI KEBERHASILAN.,@Fariddinho,0,2025-04-29T01:23:18Z,False,
52,Intinya kemajuan akan didapatkan asal praktik korupsi di segala bidang dapat dienyahkan,@andigunawan9292,0,2025-04-29T01:21:37Z,False,
53,"Hanya ada 2 ending. Sukses indonesia maju, gagal indonesia suram. Kita sebagai warga negara hanya bisa banyak banyak berdoa untuk negri tercinta ❤",@Suharti-w7t,0,2025-04-25T14:26:50Z,False,
54,Yang duduk.di sana juga ada yg .......apa yaaaa....,@KartiniBujang,0,2025-04-25T00:59:10Z,False,
55,yap,@jenojaemin537,0,2025-04-25T00:31:53Z,False,
56,Rakyat sudah sering di hianati jadi danantara munkin lahan korupsi baru,@harjana645,0,2025-04-24T23:00:04Z,False,
57,investasi itu mudah masuk yang susah itu birokrasinya sama menjaga lingkungannya..,@nuriaditama,0,2025-04-24T08:12:22Z,False,
58,sedangkan DPR tergantung keputusan ketua partai,@Kucingnihboss,0,2025-04-23T15:34:18Z,False,
59,Hati hati korupnya kegedean,@bangjagau1059,0,2025-04-23T05:40:48Z,False,
60,susunan formasi yang gila,@rigormortis6969,0,2025-04-22T05:59:51Z,False,
61,"Keren bang
Kebanyakan penyakit warga Indonesia blm apa2 sdh digoreng, dicaci sana sini dan diremehkan 
Abangnya bener2 objektif menjelaskan peluang dan kehancuran opsi ini",@imamagusfaizal6624,0,2025-04-21T12:02:41Z,False,
62,"Alam bumi Nusantara sangat kaya raya, dan itu cukup untuk modal kemakmuran rakyat.
Why kog cari modal baru??
1. Apakah modal alam itu sdh di kuasai oknum tertentu-kog sampek cari modal virtual lain yg frigid???
2. Bagaimana kredible pengurus di dalamnya dr track recordnya ???
3. Kog pengawas nya - dr parpol dan hanya 3 parpol, apakah next - aturan pemilu hanya max 3 parpol - lumayan mengurangi biaya pilu???

warga/netizen +62 juga manusia.
Pleasseeee...buat para ngurus danantara - jika maaih punya hati, manusiakan warga +62
🙏🙏🙏",@domisol.04,0,2025-04-18T18:50:15Z,False,
63,Akibat nya ditimbang akibatnya bencana dimana tiap eso  palu dongalah,@jailanimakasihdoanyasemuan2337,0,2025-04-18T15:18:22Z,False,
64,bg pemikiran mu good untuk Indonesia maju,@nyawataruhan,0,2025-04-18T14:02:01Z,False,
65,"Good 


Ini tempat diskusi gimna caranya dapat 100jt pertama 😊😊😊",@Khalif223,0,2025-04-15T10:19:08Z,False,
66,Dengn karkter orng di bangsa ini saya tidak yakin,@Dajjal-o7x,0,2025-04-14T08:35:44Z,False,
67,"kesannya kayak dipaksakan ya ini danantara, harus sekarang dibuat",@PunyaMobilimpian,0,2025-04-14T07:28:51Z,False,
68,"Jika pendidikan itu baik...tidak mungkin ada tempat kursus di luar jam sekolah
..PASTI ADA MAFIANYA",@nusantaranews8908,0,2025-04-14T02:31:44Z,False,
69,Mantab gebrakan pak prabowo  dan harus transparan ya pak 🙏❤❤👍👍,@bagusnilajaerchannel9470,0,2025-04-14T01:12:32Z,False,
70,𝓧𝓤𝓧𝓤4𝓓 emang the best dah kalau kek gini autoo jadi sultan !!,@yenikasmira2103,0,2025-04-13T14:27:27Z,False,
71,koruptor dbasmi dlu..jd klo bahas bisnis dana dll yg brkaitan dgn uang bakal lebih an dan lebih memungkinkan menarik kepercayaan dan optimisme,@babyluna8,0,2025-04-13T14:04:08Z,False,
72,"Bang Raymond, U berharap agar mereka amah, sayapun, semua orangpun sama, TAPI SELAMA PARA KORUPTOR MASIH BERNYAWA, DAN ANGGOTA DPR YG SELALU MEMBUAT UU UNTUK KEPERLUAN MEREKA PRIBADI, DAN SELALU MENGHAMBAT UU PERAMPASAN ASET ATAU HUKUMAN MATI UNTUK PARA KORUPTOR MAKA HARAPAN ITU HANYA 0,01%, Faktanya Demikian, tapi jika memang tujuannya utk kesejahteraan seluruh rakyat siapa yg tidak setuju, tpi paling tidak yg Harus jelas di perlihatkan adalah TRANSPARANSI, JIKA TERTUTUP ITU HANYA AKAN JADI BAHAN UNTUK KERAKUSAN MEREKA YG TIDAK AMANAH.😒",@bayunosgaming,0,2025-04-13T11:54:33Z,False,
73,Aamiin❤😢,@julfaas9522,0,2025-04-13T05:18:16Z,False,
74,Islam Danantara,@Anak_Firstborn,0,2025-04-12T21:52:46Z,False,
75,Ada fakta yang tak benar pasal imdb,@mohdhafidzmohdnoh7034,0,2025-04-12T15:26:54Z,False,
76,Ga boleh gagal tapi jokodok dan kroninya dilindungi kemenkeu TPPU. PLN. PERTAMINA ini bukti kebocoran uang negara,@Fairy99900,0,2025-04-12T06:26:59Z,False,
77,"Returning here 2 years after I first saw the video, I realised just now how much I have learnt. I am so grateful for your channel, everytNice tutorialng",@romimunggaran7094,0,2025-04-11T12:18:11Z,False,
78,Bang gabung Ama Malaka?,@donihermansyah8221,0,2025-04-11T06:19:59Z,False,
79,"SUMBER DANA DANANTARA , SEBAGAI SUPER HOLDING ; BISA DI CREATE DARI  RAKYAT YG BERKEMAMPUAN & PENGUSAHA BESAR, DG CATATAN HARUS BENTUK BADAN USAHA PERSERO 
KETIDAK NYAMANAN INVESTOR SUMBER DANA AWAL DI COLLECT DR  DEVIDEN BUMN , YG SEHARUSNYA MASUK DLM POSTUR APBN , SHG BERPOTENSI PENYELEWENGAN OLEH  EXECUTIVE NOTABENE PEJABAT PEMERINTAH & EX PEJABAT & PENGURUS PARPOL / EX PRESIDEN RI & PRESIDEN RI SAAT INI ? PASAR MODAL & INVESTOR BUTUH KEPERCAYAAN & DUKUNGAN YG RIIL DI LAPANGAN , BUKAN LEMBAGA KEUANGAN BARU ...SWF ERA BP JOKOWI SDH DIBENTUK INA , KENAPA TDK DIOPTIMALKAN 😢",@HibatullahPrhabuWidiasmara,0,2025-04-10T20:51:11Z,False,
80,"DANANTARA ini program pengorbanan diri ""mereka"" kepada Indonesia, khususnya rakyat Indonesia. Yg menjalankan harus bener2 konsen dengan itu. Apakah ""mereka"" yg menjalankan mampu berkorban? Setidaknya mengambil secuil keuntungan saja untuk mengisi perut, bukan untk memperkaya rayakan diri.",@almujahidinlempake,0,2025-04-10T14:50:13Z,False,
81,Sya cuma berdoa agar progam ini bisa memajukan masyarakat indonesai,@GuGod-ww4pl,0,2025-04-10T13:58:17Z,False,
82,"Danantara, Investasi dari negara untuk talang kerugian perusahaan pribadi pejabat,  yang kalau nanti collabs perusahaan pribadinya, bisa di suntik dari dana danantara. Mudah-mudahan salah cara tafsir saya.",@gesriArdo,0,2025-04-10T06:41:03Z,False,
83,saya salut sama saudaraku Raymon chin...pengamatan yg penuh realitas dlm setiap konten menandakan anda cinta pada negara ini dan itu sama dgn anda peduli ke saudara anda seluruh rakyat Indonesia.Salam dari lombok barat saudaraku!!!,@LCM7791,3,2025-04-09T15:20:21Z,False,
84,salut sama 【﻿ＢＥＴＵＬ８８】on time terus,@JajaYudima,0,2025-04-09T05:45:03Z,False,
85,"Saya berpesan kalo besok2 waktu pencoblosan pemilu pilkada dan lain2 jangan mencoblos PDIP, trima kasih",@p5boergaming239,0,2025-04-09T05:07:52Z,False,
86,Stop mapiah. Di th 2025 ke depan rakyat ingin merdeka. Aamiin,@YaslanJemaring,0,2025-04-08T06:56:10Z,False,
87,"4:15
Raymond.
Apa nama Pabrik Semikonduktor 1986, yang ada di Indonesia tersebut...?",@iwendaffa,0,2025-04-08T06:52:31Z,False,
88,Danantara berbagi kue terbesar untuk para pejabat.,@upyriotrudeboy7476,0,2025-04-07T13:54:36Z,False,
89,"Trimakasih Bang,",@muhamadazhar7086,0,2025-04-07T02:32:44Z,False,
90,Perbaiki hukum indo yg pincang dan berpihak pd koruptor..,@yantiflorida2808,0,2025-04-07T01:32:29Z,False,
91,"Smoga danantara, bukan jadi sarang korupsi gaya baru",@rakyatjelata-m7k,0,2025-04-06T23:47:06Z,False,
92,"Seperti pisau bermata dua, tinggal siapa yg memegang, bisa untuk memasak dan bermanfaat, tp bisa untuk menusuk dan membunuh bagi penjahat",@rakyatjelata-m7k,0,2025-04-06T23:45:32Z,False,
93,Tanda tanya besar knp jd ada pak joko???  Pesimis kalau masih di bawah kendali pakde 😢,@ZeeikoSR12,0,2025-04-06T17:23:10Z,False,
94,"Emang harus transparan sih dananatara ini. Ini nilainya udh gedek banget. Kalo emang sampek di korup lagi. Dah gak tau indonesia bakal jadi apa. Kalo kata pak gusdur Indonesia gak kekurangan orang"" Pinter، hanya hall nya kekurangan orang jujur.",@senoaji8906,2,2025-04-06T14:23:29Z,False,
95,Kita liat aja nanti,@senoaji8906,0,2025-04-06T14:24:29Z,True,UgxQXS0C3LUeZ4O2as14AaABAg
96,"Mo jadi cerdas dan antusias nontonin lu bang..
Tp iklan gue malah donasi penghapal Alquran wkwkwkk 😅😂 sktika gue ketawa",@SujatiningUrip,0,2025-04-06T11:43:25Z,False,
97,🆇🆄🆇🆄4🅳 aja yang bikin betah dari pada yang lain,@nurhidayah5223,0,2025-04-05T08:22:54Z,False,
98,"Banyaknya media yang muncul,saya pribadi menjadi terombang ambing dengan informasi yang beredar. Dengan videomu bang sedikit membawa pencerahan bahwa setiap pemimpin negara pasti ada kelebihan dan kelemahan. Banyaknya ketidakpercayaan rakyat pda pemerintah karena ulah beberapa okmum dari menteri atau DPR mungkin yang tidak pro rakyat lagi semoga presiden kita bisa mematahkan asumsi negatif rakyat, dan membawa indonesia lebih bersinar lagi. Itu juga harapanku bang.",@Aniiluyaki,1,2025-04-05T04:48:59Z,False,
99,memang paling ngeriii dah kalau 🆇🆄🆇🆄4🅳 ini nyaman terusss,@hasnawatibkn3265,0,2025-04-04T16:19:55Z,False,
100,"Hahahaa.......bumn aja gak beres2, sebelum danantara, bumn aja deh di bener in dulu, gak usah byk gaya.... bullshitttt",@JacobJacob-y9q,0,2025-04-04T11:36:57Z,False,
101,baru di menit 3:03 sudah ada boscuan303 mudah pecah,@Thaniaaaa-y1i,0,2025-04-04T08:39:38Z,False,
102,"Klo dipegang kang mul bisa bisa dipake utk 2029. 
Mohon presiden utk kawal betul",@muhammadhilmirois678,0,2025-04-04T03:27:48Z,False,
103,"Menurut gua apa yang udah elu lakukan udah baik. Belajar dan menerima kesalahan. Memberikan ilmu dan ide dalam posisi yang netral memang berat, tapi gua yakin elu bisa menghadapinya Bang Raymond. Semangat",@dreamin2920,0,2025-04-03T22:57:10Z,False,
104,👍,@seputarmusikIndonesia1,0,2025-04-03T18:51:31Z,False,
105,Oke,@AndrewOne-i2e,0,2025-04-03T17:00:16Z,False,
106,"STM saja ada ART, RUPS. Danantara Lamgsung Launching. Terbang....kelangit...merocket",@wilmarsimajuntak8736,0,2025-04-03T16:40:51Z,False,
107,"Kalau Danantara hny bank data, tempat pelaporan, diterima akal. Namun jika Danantara berperan sebagai Bank  penyimpanan uang, centre of money/dana dari Danantara gucur ke APBN ???? Tuk apa lg ada Departemen. APBN,Menteri ? Langsung saja kucurkan ke Kontraktor.. kan handle hilirisasi dll, sekalian saja Danantara handle Reksa Dana, dunia Gambling. Mgkn di tangan Org org pintar yg ada di Danantara bisa lepas dari $. Para Pemikir, hrs mampu.kan. baru daftar ke Brics.",@wilmarsimajuntak8736,0,2025-04-03T16:29:35Z,False,
108,"Ada Systim, hrs ada Prosedur, Mn Mannual Mutu, Mana Manajemen Mutunya, IK 😍 Instruksi Kerjanya. Soalnya Tbk tentu hrs bisa diikuti Warga, bebas beri saran. Mudah mudahan Sukses, kalo sebaliknya, malulah.Dan Perekonomian  RI akan hancur . Under line ; bebas diikuti, di check oleh siapa pun. Tlg diperlihatkan systim, dan Prosedur krjnya kpd Rakyat RI.jgn hny Visi Misi doang.",@wilmarsimajuntak8736,0,2025-04-03T16:07:34Z,False,
109,TRASPARANSI ????  AWAL BISA LAH..😅 PERTENGANGAN ?? RAHASIA NENGARA...😅😅😅,@permatarubby9622,0,2025-04-03T16:07:33Z,False,
110,Semuga Allah nerestui dan sejalur perancangan Allah.semuga umur panjang yg berkah..,@johnbogo3932,0,2025-04-03T15:47:01Z,False,
111,KALAU HANYA PRABOWO MUNGKIN BISA TAPI KALAU DIBAYANGI SBY SRI  JOKO PASTI TARIK ULUR POLITIK UNTUK MENGUNCI KEKUASAAN,@alexmars3812,0,2025-04-03T15:41:42Z,False,
112,Sulit dipercaya selama korupsi masih di berdayakan,@TyoBaskara,0,2025-04-03T12:37:52Z,False,
113,"Pengen banget gak skeptis, tapi kembali lagi track recordnya...",@regiennadh.8753,0,2025-04-02T12:21:27Z,False,
114,"...bagīmana  mungkīn  tīdak  gagal,  wong  banyak  `EX-KORUPTOR  (mantan  tīkus²  berdasī)  dīdalamnya,  sangat  mustahīl  kalo  tīdak  gagal❕️",@Bluesnotchanneltwo,0,2025-04-02T07:08:26Z,False,
115,"Kalo danantara berhasil, kita hanya memiliki saham dong, kita sendiri nggak kemana² juga?, kalo kita nggak kemana² nilai rupiah semakin turun sama aj dong bang?",@securitybreach1151,0,2025-04-02T01:08:35Z,False,
116,"""Kita tidak akan mengemis"" tapi faktanya memeras rakyat sendiri, sampe hotel om gw bangkrut, beberapa tempat pariwisata bangkrut wkwkwk. Sehat sehat deh lu wo, kalo mati pengganti lu gibran soalnya",@jafarabdullah7619,0,2025-04-01T20:07:51Z,False,
117,"Danantara adalah uang negara yang dikumpulkan untuk memajukan masyarakat.
Cuma masalahnya harus tepat dan momentumnya harus tepat.
Kalo gagal siap"" negara ini mungkin bisa bangkrut.
Saya berdoa mudah""n usaha negara berhasil..
Dan kita bisa maju bersama.",@sakinah_AI,0,2025-04-01T15:46:49Z,False,
118,"Tadi liat sepulang sekolah, dan infonya taksin jadi penasihat danantara? Kalo kayak gini masih ok ga sih beli obligasi?",@YYY.4340,0,2025-04-01T15:05:55Z,False,
119,Teori danantara bagus tapi tidak yakin dengan pejabatnya. Bagaimana mau yakin undang² aja mereka atur sedemikian rupa untuk kepentingannya,@Ahliana-z9l,0,2025-04-01T04:48:03Z,False,
120,Smoga indonesia bisa maju tanpa korupsi,@adhytiacipto,0,2025-03-31T18:07:37Z,False,
121,"Kalau pemerintah berat untuk mengesah kn uu hukuman mati bagi koruptor setidakny Beri jangka waktu 2 bulan para koruptor mengakuin ny,jgn di hukum cuma suruh kembalikan uang ny ajah,,,setelah jangka waktu habis uu hukuman mati harus di terapkn jika ketahun masih aja ad korupsi,,harus hukum mati....sy rasa ini lebih manusiawi krna d beri kesempatan dulu...",@KesihSukesih-hr9zu,0,2025-03-31T10:12:04Z,False,
122,Bakal jadi kasus korupsi terbeesar ini pasti,@cahyaarfian,0,2025-03-31T01:16:54Z,False,
123,Sebagai rakyat Malaysia yang mendapat 1MDB itu adalah mimpi buruk dan bencana untuk kami . Moga warga negara Indonesia berjaya dunia dan akhirat,@khunediskadiska372,0,2025-03-31T00:10:40Z,False,
124,"Kita dari awal aja udah gak percaya sama danantara, ini bakal jadi sejarah korupsi terbessr di Indonesia, let see",@kratosyt9225,0,2025-03-31T03:53:18Z,True,UgwjGvpuPPcRXJcaBdR4AaABAg
125,@kratosyt9225  hmmm,@khunediskadiska372,0,2025-03-31T08:15:38Z,True,UgwjGvpuPPcRXJcaBdR4AaABAg
126,"Nasionalismemu luar biasa bang, bangsa membutuhkan orang orang seperti ini untuk mencerahkan, bukan seperti yang lain yang hanya menjelekkan dan memperburuk keadaan, terima kasih bang",@khaerulahmad8307,1,2025-03-30T09:43:42Z,False,
