video_id,video_url,id,comment,author,likes,timestamp,is_reply,parent_id
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,21,Wkwkwk caper bet lu 😂,@GandhiNazelna,0,2025-11-21T15:42:55Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,22,"caper, binatang",@imronjohannes732,0,2025-11-21T15:51:04Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,23,Siapa lo😂😂😂,@riyadisibull5353,2,2025-11-21T15:51:42Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,24,Awokawokawok,@efrivernando5780,0,2025-11-21T15:56:03Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,25,"Yaa gak mungkin lah, komen lu di pin kan ama si fadil😂",@Mr.Q23,2,2025-11-21T16:08:44Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,26,Biarkan lah para fakir pin sesekali berbahagia,@allisall1309,0,2025-11-21T16:10:26Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,27,Nah loh,@genztv8157,0,2025-11-21T16:16:52Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,28,​@joes5318iri?,@Beltesha,1,2025-11-21T16:26:58Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,29,yee caper lu,@SembarangMas-c4l,0,2025-11-21T19:26:22Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,30,"Betul juga bukan dia
Tapi tim nya",@iliyantan,0,2025-11-21T19:33:26Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,31,Di pin karena video youtube ni anak isinya contentnya POKEMON !,@marespopita8703,1,2025-11-21T22:07:19Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,32,Ngemis bet om,@stripper270,0,2025-11-22T00:29:19Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,33,Di pin buat di katain 😆😆,@OORTimoriaa,0,2025-11-22T02:33:10Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,34,rasain lu ! emang enak dipin ?,@daenguki8784,0,2025-11-22T02:38:30Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,35,"Plot twist :  yg pin itu Admin Yutub Radit , bukan Bang Radit 🤣🤣",@RinaldiSuhardiono,0,2025-11-22T03:46:43Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,36,yang ngepinned juga admin nyaa,@adesobarudin7052,0,2025-11-22T03:47:18Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,37,Anjirrrr,@NasirPNPL,2,2025-11-22T05:18:37Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,38,Cieh di pin😂,@heldi818,3,2025-11-22T06:24:53Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,39,"Kalo di Pin terus apa? Dapet duit? Plis kasih tau gua dong, gua pengen banget di Pin besok",@adihhambali7911,0,2025-11-22T07:26:22Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,40,dan usahanya berhasil,@sangdewi2612,4,2025-11-22T07:53:41Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,41,nah loh bang tuh di pin😂,@everydaywithcat,2,2025-11-22T07:54:49Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,42,Sh*t he pinned it,@oxgen3,2,2025-11-22T07:57:49Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,43,Jail bgt sih timnya wkwkw,@MaylaniLestianaMuhtar,2,2025-11-22T08:20:54Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,44,"hayo lo di pin, minta maaf lu",@aerozon4085,0,2025-11-22T08:22:03Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,45,Yang pin comment juga karyawan nya 😂,@_bayu404,0,2025-11-22T10:07:31Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,46,HAYOOOO LOOO BANGG DI PIN AMA BANG DIKAAA🙂‍↔️,@septi_permata5281,2,2025-11-22T11:34:31Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,47,Apa salah orang yang di pin ini sampai di hujat hujat,@zeroasli,2,2025-11-22T12:56:29Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,48,Tentu saja yg ngepin editor/ admin bukan bang Radit,@siapaaku9345,0,2025-11-22T13:00:44Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,49,Mampus di Pin 😅,@adhityaperdana723,0,2025-11-22T15:18:02Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,50,​@joes5318😂😂😂,@Jerden25,0,2025-11-22T20:55:35Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,51,😮,@ardanprahita2241,0,2025-11-23T01:31:22Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,52,41:43 4 41:44 1:43 f 41:46 😊 41:48 41:49 u 41:50 41:52 y😊h 41:58 hx,@ardanprahita2241,0,2025-11-23T01:32:05Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,53,"​@acehkhan  iyaa.. gokil sih, lebih dari 1 dekade",@permono_famliy,3,2025-11-23T10:45:13Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,54,​@acehkhansepuhan elu bang,@ahlunnazar6002,0,2025-11-23T12:12:45Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,55,​@prafastabima6331iri2,@gilangfajarcahyana6983,0,2025-11-23T12:40:43Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,56,Si penting 😂,@gnanuak,0,2025-11-23T15:49:16Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,57,mampua,@shdwsng,0,2025-11-25T19:04:33Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,58,Mana mungkin seorang Bang Raditya Dika pin comment ini,@en6123,0,2025-11-26T01:45:23Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,59,ah paling yg ngepin tyo,@agillaksono7287,0,2025-11-26T03:23:13Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,60,kerjaan fadil ini,@Deadboyz.,0,2025-11-26T09:20:17Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,61,strike 🎣🎣🎣,@andriyan887,0,2025-11-28T00:42:11Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,62,​@ahlunnazar6002umur akunku  masih belum bisa dapet KTP kok 😝,@acehkhan,0,2025-12-03T15:37:49Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,63,Buset 17 tahun bang ​@acehkhan,@SujarwoSopo-u7x,1,2025-12-04T15:45:42Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,64,kru,@mhisyamjauharqodlirofi6242,0,2025-12-06T15:19:52Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,65,For real 😂,@rds25,0,2025-12-18T14:03:56Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,66,hayolo bang,@bennedictusiskandar6532,0,2025-12-20T05:30:54Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,67,Mampus 😂,@hapandxlz,0,2025-12-26T01:40:54Z,True,Ugww_aC_dLu5G3J5CH94AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,68,Bang radit ini nama nya nongkrong,@Libra.universe,0,2025-12-24T18:57:11Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,69,wkwkwkwk radit skill issue🤣🤣🤣,@caesarlight1,0,2025-12-23T16:56:06Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,70,4 orang lucu dan 1 orang baik,@adepahrija-clip,0,2025-12-23T10:22:10Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,71,Rujukam para standup pemula jaman-jaman tahun 2014 - 2015,@andresaputra7644,0,2025-12-22T14:39:05Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,72,Gilaaaaa!! Ngapain Malam ini gua nonton lagi yg ke10x 😅😅,@B4H4914,0,2025-12-20T11:19:32Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,73,Om Panji tolong jgn berubah jadi squidward jg kyk om ded,@melinacondro9551,0,2025-12-20T03:45:27Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,74,LUCU TERUUUUUUUUUUUUUSSSSSSSS terakhir nonton yg 2024 pada ngasih tau mau ngapain aja trs di video ini udh pada tercapai semua omfggg T___T,@chistopwerb,0,2025-12-17T13:27:36Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,75,Saran nih dibuat aja kayak fan meetingnya idol kpop. Fans bisa ngobrol minta ttd dll sma idolnya gitu.,@megaputrisonya3520,1,2025-12-17T00:43:48Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,76,"Sepanjang video gue suka gemaz dengan gestur tubuh & mimik wajahnya bang radit, serius lucu banget",@Zeff1802,0,2025-12-16T17:58:51Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,77,"29:13 Penasaran, stalk2 ga nemu Yandy Laurens Stand Up tuh kyk gmn siii 😩🫶🏻",@marsellaa14,0,2025-12-16T15:06:15Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,78,,@nafishadipurnama280,0,2025-12-16T14:51:25Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,79,KAPAN KE GRIND BOYS BANG😊,@indrapratama1645,0,2025-12-16T10:41:33Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,80,seruuu bangettt bang,@kaniyaajuliautami6497,0,2025-12-16T05:47:18Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,81,Bener-bener bang panji😂 sempet aja gambar-gambar😅,@sitialrahmahshintamy5170,0,2025-12-15T11:29:12Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,82,43:09 awal mula adanya gambar di ending scene 😂😂😂😂,@Guiyu_kw,0,2025-12-15T08:51:15Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,83,Seru banget,@Zahratunnisa-mw8fp,0,2025-12-15T06:09:19Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,84,11:58 awal mulai yg bikin anyep sketasnya kwkwkw,@ariefriski2434,2,2025-12-14T16:49:55Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,85,smg mereka ada evaluasi,@ragilindraputri3358,0,2025-12-16T08:32:56Z,True,UgyS17sah1iOjJTeNZx4AaABAg
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,86,Siapa itu yg sebelah Ernest?,@tonifirmansyah2480,0,2025-12-11T14:09:35Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,87,Radit dibohongin sama siapa sih? 😅,@threesliceoflife,0,2025-12-11T07:25:21Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,88,Kayak kiseki no sedai nya standup indo tapi rambutnya gak warna warni,@saania6324,0,2025-12-10T23:49:38Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,89,yaampun seru banget nonton ini sejam masih kuraaaanggggg,@aminatundyah4401,0,2025-12-10T14:09:31Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,90,"Baru join✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟, eh langsung disambut sceter hitam manis 😭💎",@vinothmyfernd4594,0,2025-12-10T13:14:43Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,91,"Dari modal receh, hasilnya bikin kaget!❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️",@PuwanYadhu-p4g,0,2025-12-10T13:14:43Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,92,"😎 Modal 20k doang, hasilnya 35jt!✨ ʙᴀɴ ᴛᴇɴɢ ʜᴏ ᴋɪ⚡️asik banget!",@SUFIYAN-p7h2y,0,2025-12-10T13:14:37Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,93,"🔥 Spin 3x langsung meledug😎, gila sih! ❤️🛑GA 𝐑𝐔𝐃a 𝐇𝐎 KI🛑❤️",@HanifAli-r2o,0,2025-12-10T13:14:35Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,94,"WD cair cuma 5 menit, pelayanan cepat banget hanya ❤️❤️GA 𝐑𝐔𝐃a 𝐇𝐎 KI❤️❤️",@RajaDriouich-n9r,0,2025-12-10T13:14:35Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,95,"Iseng daftar ✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟, eh malah meledak 15jt,  bikin kaget 💎",@JiguMeda-gz6kt,0,2025-12-10T13:14:21Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,96,"Member baru✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki 🌟 nih, gak nyangka langsung dikasih hoki 😍",@MFaisal-g4o,0,2025-12-10T13:14:21Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,97,👑 jangan lewatkan!! new member ⚡️ʙᴀɴ ᴛᴇɴɢ ʜᴏ ᴋɪ🔥 langsung dapet hadiah bonus spesial!,@lavkushvermak2k,0,2025-12-10T13:14:20Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,98,"Baru join sore ini, udah WD 30jt 🤯 Nggak nyangka! ❤️🛑GA 𝐑𝐔𝐃a 𝐇𝐎 KI🛑❤️",@SeemaJaiswal-n6s,0,2025-12-10T13:13:38Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,99,Baru join gak sampai sejam udah pecah maxwin 😭🎉GA 𝐑𝐔𝐃a 𝐇𝐎 KI⚡️,@RamRishi-vf6lc,0,2025-12-10T13:13:38Z,False,
VE4sqSvde-M,https://www.youtube.com/watch?v=VE4sqSvde-M&t=2379s,100,"jujur awalnya ga percaya karna iklan ✨GA 𝐑𝐔𝐃a 𝐇𝐎 Ki ✨, pas di coba malah di kasih scter terus menerus,, gila sihh!!! 🤯",@BinadJani-h6l2d,0,2025-12-10T13:13:36Z,False,
